Date,Region,Product,Channel,SalesRep,Quantity,UnitPrice,DiscountRate,Revenue
2024-10-29,East,Widget C,Online,Alice,89,11.37,0.1,910.74
2024-01-16,West,Widget B,Retail,Derek,89,22.44,0.03,1937.25
2024-07-14,South,Widget B,Distributor,Derek,9,30.11,0.02,265.57
2024-06-09,East,Widget A,Distributor,Derek,57,16.33,0.1,837.73
2024-03-24,South,Widget C,Distributor,Eva,8,14.46,0.04,111.05
2024-02-19,South,Widget C,Retail,Bob,95,15.76,0.29,1063.01
2024-09-24,North,Widget A,Distributor,Derek,89,11.53,0.18,841.46
2024-09-28,North,Widget B,Distributor,Alice,87,33.7,0.25,2198.93
2024-05-05,West,Widget C,Online,Derek,98,14.29,0.06,1316.39
2024-11-01,South,Widget D,Online,Alice,34,40.23,0.29,971.15
2024-11-08,East,Widget B,Retail,Eva,55,18.6,0.25,767.25
2024-01-13,West,Widget B,Online,Eva,87,10.21,0.17,737.26
2024-10-19,North,Widget D,Retail,Bob,86,44.06,0.18,3107.11
2024-12-08,South,Widget D,Distributor,Charlie,73,36.18,0.29,1875.21
2024-03-29,North,Widget A,Online,Alice,38,27.02,0.16,862.48
2024-03-08,North,Widget C,Online,Eva,20,16.73,0.21,264.33
2024-09-08,South,Widget A,Distributor,Derek,45,40.19,0.19,1464.93
2024-07-26,South,Widget C,Distributor,Derek,95,25.04,0.28,1712.74
2024-11-01,North,Widget A,Distributor,Alice,29,18.15,0.1,473.71
2024-12-08,West,Widget D,Distributor,Derek,53,16.61,0.29,625.03
2024-06-28,South,Widget D,Online,Bob,79,20.03,0.21,1250.07
2024-07-25,South,Widget B,Online,Alice,20,16.46,0.04,316.03
2024-06-09,South,Widget D,Retail,Alice,57,36.38,0.27,1513.77
2024-07-05,South,Widget A,Retail,Charlie,23,37.36,0.24,653.05
2024-03-27,West,Widget D,Distributor,Bob,91,25.28,0.17,1909.4
2024-06-14,South,Widget C,Online,Bob,52,38.41,0.11,1777.61
2024-09-21,North,Widget D,Retail,Eva,50,14.3,0.25,536.25
2024-01-10,North,Widget D,Retail,Eva,22,26.99,0.13,516.59
2024-09-21,East,Widget B,Retail,Eva,94,27.29,0.3,1795.68
2024-09-20,South,Widget D,Distributor,Charlie,54,22.6,0.17,1012.93
2024-03-21,North,Widget B,Retail,Charlie,39,47.77,0.24,1415.9
2024-03-20,West,Widget D,Distributor,Bob,13,47.21,0.11,546.22
2024-10-16,North,Widget C,Online,Eva,43,30.69,0.11,1174.51
2024-10-16,West,Widget D,Distributor,Alice,13,23.52,0.14,262.95
2024-08-14,North,Widget C,Retail,Eva,5,35.0,0.26,129.5
2024-12-17,East,Widget A,Retail,Eva,54,34.06,0.26,1361.04
2024-04-25,West,Widget A,Distributor,Derek,34,33.06,0.24,854.27
2024-04-08,East,Widget B,Distributor,Bob,24,15.79,0.24,288.01
2024-03-09,North,Widget A,Distributor,Bob,93,42.11,0.07,3642.09
2024-04-21,North,Widget C,Retail,Derek,19,35.76,0.17,563.94
2024-10-29,South,Widget A,Retail,Alice,39,45.8,0.12,1571.86
2024-07-23,East,Widget B,Distributor,Bob,55,48.02,0.07,2456.22
2024-05-12,West,Widget C,Retail,Derek,10,41.06,0.17,340.8
2024-06-02,East,Widget B,Online,Charlie,18,47.55,0.16,718.96
2024-12-27,North,Widget B,Retail,Eva,24,35.32,0.13,737.48
2024-12-26,North,Widget A,Retail,Bob,42,29.89,0.04,1205.16
2024-12-18,West,Widget A,Distributor,Eva,42,18.42,0.1,696.28
2024-05-03,North,Widget B,Online,Bob,78,40.77,0.11,2830.25
2024-07-06,East,Widget A,Retail,Alice,72,20.84,0.09,1365.44
2024-05-14,South,Widget A,Retail,Charlie,17,20.96,0.06,334.94
2024-08-05,East,Widget C,Online,Charlie,65,17.66,0.05,1090.51
2024-06-02,North,Widget D,Retail,Alice,62,49.67,0.07,2863.97
2024-11-28,North,Widget A,Distributor,Derek,63,47.35,0.24,2267.12
2024-05-05,South,Widget C,Retail,Derek,48,37.14,0.17,1479.66
2024-12-16,East,Widget C,Retail,Charlie,67,37.48,0.24,1908.48
2024-11-20,South,Widget A,Online,Eva,99,35.26,0.18,2862.41
2024-01-24,East,Widget C,Retail,Eva,44,13.72,0.18,495.02
2024-02-02,North,Widget D,Retail,Charlie,19,30.06,0.16,479.76
2024-09-12,West,Widget C,Online,Alice,3,14.9,0.28,32.18
2024-06-24,East,Widget B,Distributor,Derek,11,23.55,0.04,248.69
2024-08-23,West,Widget B,Online,Charlie,47,38.16,0.15,1524.49
2024-05-25,East,Widget D,Online,Eva,21,31.38,0.25,494.24
2024-11-11,West,Widget C,Distributor,Derek,29,40.83,0.1,1065.66
2024-07-30,South,Widget C,Distributor,Alice,87,40.89,0.13,3094.96
2024-09-22,East,Widget D,Online,Charlie,11,32.66,0.29,255.07
2024-01-14,South,Widget B,Online,Eva,56,23.45,0.09,1195.01
2024-09-04,North,Widget C,Retail,Eva,38,43.01,0.24,1242.13
2024-02-17,South,Widget A,Online,Derek,44,28.69,0.19,1022.51
2024-04-23,North,Widget A,Retail,Bob,33,32.6,0.28,774.58
2024-03-09,North,Widget B,Retail,Charlie,48,13.54,0.01,643.42
2024-06-07,North,Widget C,Distributor,Eva,62,15.56,0.08,887.54
2024-10-04,North,Widget C,Distributor,Derek,37,23.99,0.21,701.23
2024-10-24,West,Widget D,Online,Charlie,56,41.43,0.28,1670.46
2024-01-27,West,Widget B,Distributor,Bob,5,27.15,0.05,128.96
2024-03-21,West,Widget B,Distributor,Bob,14,46.18,0.1,581.87
2024-10-29,West,Widget A,Distributor,Charlie,29,15.51,0.11,400.31
2024-08-08,West,Widget D,Online,Bob,70,28.44,0.2,1592.64
2024-03-29,North,Widget D,Distributor,Bob,48,49.94,0.23,1845.78
2024-05-08,North,Widget A,Retail,Charlie,75,23.91,0.26,1327.0
2024-09-13,South,Widget D,Online,Bob,73,43.42,0.05,3011.18
2024-09-20,South,Widget A,Retail,Charlie,39,43.21,0.13,1466.12
2024-05-31,West,Widget D,Distributor,Bob,66,42.22,0.24,2117.76
2024-04-05,West,Widget D,Distributor,Bob,77,41.12,0.15,2691.3
2024-02-12,East,Widget B,Distributor,Bob,63,10.47,0.09,600.25
2024-06-15,North,Widget C,Retail,Derek,7,46.5,0.08,299.46
2024-05-17,South,Widget C,Online,Eva,95,19.42,0.22,1439.02
2024-08-01,East,Widget A,Retail,Charlie,54,28.42,0.15,1304.48
2024-06-24,East,Widget B,Distributor,Charlie,3,32.4,0.09,88.45
2024-05-17,North,Widget B,Retail,Alice,21,12.17,0.18,209.57
2024-12-10,South,Widget A,Online,Alice,7,28.71,0.02,196.95
2024-01-03,South,Widget D,Retail,Eva,71,46.97,0.16,2801.29
2024-02-01,North,Widget A,Retail,Alice,85,49.94,0.19,3438.37
2024-11-09,West,Widget B,Online,Bob,60,17.55,0.21,831.87
2024-02-23,North,Widget D,Online,Eva,84,19.19,0.0,1611.96
2024-10-30,West,Widget B,Retail,Bob,63,19.5,0.11,1093.36
2024-12-05,North,Widget C,Online,Bob,53,16.04,0.24,646.09
2024-09-20,West,Widget B,Retail,Charlie,60,12.9,0.2,619.2
2024-01-31,North,Widget C,Online,Alice,31,13.03,0.2,323.14
2024-02-05,North,Widget D,Retail,Derek,9,38.62,0.22,271.11
2024-11-20,North,Widget A,Distributor,Eva,72,14.84,0.05,1015.06
2024-08-17,East,Widget D,Online,Charlie,65,21.2,0.03,1336.66
2024-06-23,East,Widget D,Retail,Alice,77,40.12,0.03,2996.56
2024-08-25,East,Widget D,Online,Derek,20,11.74,0.1,211.32
2024-01-06,West,Widget C,Retail,Eva,49,29.81,0.13,1270.8
2024-10-21,South,Widget A,Online,Charlie,82,48.02,0.29,2795.72
2024-07-27,North,Widget B,Retail,Bob,65,21.53,0.05,1329.48
2024-10-13,East,Widget A,Distributor,Bob,81,34.95,0.06,2661.09
2024-01-10,North,Widget D,Retail,Alice,62,20.17,0.15,1062.96
2024-02-16,East,Widget D,Distributor,Eva,90,28.43,0.27,1867.85
2024-06-04,South,Widget A,Online,Alice,34,13.13,0.28,321.42
2024-06-05,East,Widget C,Online,Charlie,75,35.37,0.23,2042.62
2024-10-30,East,Widget A,Distributor,Derek,96,21.61,0.24,1576.67
2024-09-10,South,Widget D,Distributor,Eva,87,26.66,0.14,1994.7
2024-11-27,West,Widget C,Distributor,Alice,67,23.52,0.09,1434.01
2024-03-06,North,Widget A,Online,Bob,84,30.19,0.21,2003.41
2024-12-06,South,Widget C,Online,Derek,21,36.45,0.21,604.71
2024-10-15,South,Widget B,Online,Charlie,15,26.09,0.03,379.61
2024-09-14,North,Widget C,Retail,Bob,18,16.31,0.08,270.09
2024-08-14,South,Widget B,Online,Charlie,41,10.57,0.05,411.7
2024-11-09,South,Widget D,Distributor,Derek,22,40.69,0.2,716.14
2024-03-06,West,Widget B,Retail,Alice,87,25.02,0.15,1850.23
2024-11-13,South,Widget D,Distributor,Eva,76,10.77,0.23,630.26
2024-04-27,South,Widget C,Online,Alice,5,43.11,0.01,213.39
2024-02-21,South,Widget C,Retail,Alice,45,19.85,0.27,652.07
2024-04-16,East,Widget A,Retail,Alice,62,21.62,0.05,1273.42
2024-10-06,East,Widget D,Online,Charlie,48,46.71,0.12,1973.03
2024-06-11,East,Widget B,Retail,Alice,68,25.42,0.05,1642.13
2024-04-10,South,Widget C,Retail,Charlie,45,21.45,0.06,907.33
2024-09-15,South,Widget A,Retail,Charlie,40,10.87,0.15,369.58
2024-01-17,West,Widget B,Retail,Derek,23,25.06,0.2,461.1
2024-02-04,North,Widget A,Distributor,Eva,53,31.28,0.15,1409.16
2024-03-16,South,Widget D,Retail,Eva,24,32.51,0.28,561.77
2024-09-08,East,Widget B,Distributor,Bob,6,32.41,0.08,178.9
2024-08-20,West,Widget B,Online,Bob,45,26.48,0.17,989.03
2024-04-02,East,Widget C,Retail,Eva,83,25.52,0.05,2012.25
2024-01-21,West,Widget D,Retail,Derek,30,33.49,0.14,864.04
2024-04-04,East,Widget A,Online,Derek,14,42.79,0.17,497.22
2024-08-11,South,Widget C,Distributor,Alice,90,20.99,0.03,1832.43
2024-07-13,North,Widget C,Retail,Eva,26,32.08,0.07,775.69
2024-06-12,East,Widget C,Online,Alice,7,18.6,0.21,102.86
2024-05-21,South,Widget D,Retail,Derek,10,30.0,0.04,288.0
2024-03-26,North,Widget A,Retail,Bob,13,29.16,0.01,375.29
2024-11-02,West,Widget C,Online,Charlie,44,40.8,0.14,1543.87
2024-02-19,West,Widget A,Retail,Eva,88,32.19,0.17,2351.16
2024-05-23,West,Widget D,Distributor,Charlie,63,28.79,0.23,1396.6
2024-10-01,South,Widget D,Distributor,Charlie,73,22.47,0.19,1328.65
2024-03-12,South,Widget D,Distributor,Alice,80,36.38,0.1,2619.36
2024-11-29,East,Widget C,Online,Alice,71,43.66,0.19,2510.89
2024-05-09,East,Widget B,Distributor,Derek,76,19.9,0.02,1482.15
2024-01-17,West,Widget A,Online,Eva,73,10.08,0.22,573.96
2024-04-28,North,Widget C,Retail,Charlie,11,42.82,0.01,466.31
2024-06-29,West,Widget C,Distributor,Bob,34,17.03,0.13,503.75
2024-05-26,East,Widget C,Retail,Derek,81,46.24,0.01,3707.99
2024-04-18,North,Widget D,Retail,Derek,36,35.88,0.01,1278.76
2024-09-13,North,Widget A,Online,Derek,45,33.38,0.01,1487.08
2024-09-21,South,Widget D,Retail,Derek,1,47.36,0.1,42.62
2024-06-12,North,Widget B,Online,Derek,78,22.21,0.13,1507.17
2024-05-14,South,Widget A,Retail,Charlie,57,14.52,0.25,620.73
2024-03-12,West,Widget C,Retail,Eva,87,40.6,0.01,3496.88
2024-03-30,West,Widget B,Distributor,Eva,74,44.51,0.14,2832.62
2024-06-05,West,Widget C,Retail,Bob,44,25.92,0.11,1015.03
2024-02-25,East,Widget C,Online,Eva,22,14.75,0.0,324.5
2024-11-16,West,Widget C,Online,Charlie,79,49.66,0.09,3570.06
2024-03-03,West,Widget D,Online,Eva,81,13.39,0.19,878.52
2024-07-03,South,Widget D,Distributor,Alice,86,31.1,0.22,2086.19
2024-02-15,East,Widget C,Retail,Eva,14,29.33,0.1,369.56
2024-04-28,South,Widget A,Online,Alice,33,32.38,0.2,854.83
2024-04-12,North,Widget A,Retail,Eva,8,11.38,0.09,82.85
2024-04-16,West,Widget B,Retail,Alice,83,33.19,0.05,2617.03
2024-08-02,North,Widget D,Retail,Charlie,33,39.38,0.17,1078.62
2024-04-13,South,Widget B,Distributor,Eva,48,12.2,0.2,468.48
2024-01-31,West,Widget C,Distributor,Eva,12,13.37,0.24,121.93
2024-10-10,South,Widget D,Online,Bob,93,37.19,0.25,2594.0
2024-03-17,North,Widget D,Online,Charlie,76,32.34,0.28,1769.64
2024-09-06,North,Widget B,Retail,Derek,96,23.13,0.27,1620.95
2024-06-14,West,Widget C,Retail,Alice,58,47.54,0.04,2647.03
2024-09-29,West,Widget C,Distributor,Bob,48,21.11,0.26,749.83
2024-06-16,North,Widget A,Online,Bob,91,13.67,0.13,1082.25
2024-04-20,North,Widget A,Distributor,Derek,33,14.12,0.07,433.34
2024-05-30,West,Widget C,Distributor,Bob,30,34.8,0.02,1023.12
2024-08-27,North,Widget B,Online,Derek,93,13.19,0.25,920.0
2024-09-25,West,Widget D,Distributor,Eva,68,20.79,0.15,1201.66
2024-09-05,East,Widget B,Retail,Charlie,47,24.14,0.24,862.28
2024-07-30,East,Widget B,Retail,Eva,23,36.68,0.07,784.59
2024-12-03,North,Widget C,Retail,Bob,66,10.01,0.11,587.99
2024-04-26,North,Widget B,Distributor,Bob,61,22.15,0.1,1216.03
2024-07-20,East,Widget C,Retail,Alice,37,43.72,0.14,1391.17
2024-06-10,North,Widget B,Distributor,Charlie,68,33.18,0.2,1804.99
2024-06-30,East,Widget A,Distributor,Charlie,32,29.17,0.2,746.75
2024-06-22,East,Widget A,Distributor,Alice,42,29.4,0.27,901.4
2024-09-29,North,Widget B,Online,Bob,57,25.9,0.07,1372.96
2024-07-01,West,Widget D,Retail,Eva,14,40.05,0.28,403.7
2024-11-24,South,Widget A,Distributor,Derek,68,40.38,0.27,2004.46
2024-05-11,North,Widget D,Retail,Charlie,34,30.13,0.0,1024.42
2024-09-02,West,Widget B,Online,Eva,94,34.16,0.22,2504.61
2024-08-18,West,Widget D,Distributor,Bob,16,46.49,0.27,543.0
2024-08-06,East,Widget B,Online,Eva,27,45.11,0.27,889.12
2024-10-08,West,Widget C,Distributor,Eva,97,40.8,0.26,2928.62
2024-10-20,North,Widget A,Online,Charlie,46,32.33,0.23,1145.13
2024-07-05,South,Widget D,Online,Charlie,39,40.29,0.3,1099.92
2024-12-01,North,Widget D,Distributor,Eva,55,26.39,0.16,1219.22
2024-10-16,South,Widget A,Retail,Bob,83,22.67,0.08,1731.08
2024-09-08,East,Widget A,Retail,Charlie,79,28.11,0.07,2065.24
2024-09-25,West,Widget B,Distributor,Charlie,45,42.29,0.19,1541.47
2024-01-14,West,Widget B,Distributor,Derek,34,27.69,0.02,922.63
2024-08-12,South,Widget B,Online,Derek,79,38.76,0.23,2357.77
2024-06-30,South,Widget B,Retail,Alice,18,12.52,0.03,218.6
2024-07-26,West,Widget C,Online,Charlie,52,25.31,0.18,1079.22
2024-09-29,North,Widget A,Online,Bob,23,34.7,0.29,566.65
2024-11-08,South,Widget B,Retail,Derek,23,30.48,0.1,630.94
2024-10-15,South,Widget A,Online,Charlie,94,38.18,0.15,3050.58
2024-03-18,South,Widget C,Online,Bob,70,46.64,0.29,2318.01
2024-01-27,South,Widget A,Distributor,Charlie,13,15.82,0.25,154.24
2024-02-25,South,Widget A,Distributor,Bob,64,14.3,0.13,796.22
2024-02-10,West,Widget D,Online,Derek,46,32.69,0.17,1248.1
2024-11-28,South,Widget D,Distributor,Eva,44,24.81,0.02,1069.81
2024-06-26,East,Widget D,Online,Derek,68,29.21,0.05,1886.97
2024-02-22,South,Widget D,Online,Derek,16,27.37,0.04,420.4
2024-04-08,West,Widget A,Distributor,Bob,12,26.46,0.16,266.72
2024-09-04,East,Widget A,Distributor,Alice,66,29.93,0.14,1698.83
2024-09-12,East,Widget A,Online,Eva,70,26.98,0.26,1397.56
2024-01-15,South,Widget C,Retail,Charlie,38,39.1,0.2,1188.64
2024-02-08,South,Widget D,Online,Derek,35,43.97,0.26,1138.82
2024-04-04,North,Widget A,Online,Bob,21,22.05,0.01,458.42
2024-01-08,West,Widget D,Online,Charlie,53,49.43,0.2,2095.83
2024-01-23,East,Widget B,Distributor,Charlie,99,18.47,0.26,1353.11
2024-04-21,North,Widget D,Online,Charlie,80,16.69,0.01,1321.85
2024-02-18,South,Widget C,Distributor,Bob,94,46.25,0.24,3304.1
2024-10-20,North,Widget A,Online,Eva,79,37.16,0.22,2289.8
2024-06-21,West,Widget B,Online,Eva,2,38.27,0.24,58.17
2024-11-16,West,Widget D,Online,Eva,72,44.42,0.14,2750.49
2024-10-27,West,Widget C,Online,Bob,65,10.68,0.11,617.84
2024-04-15,North,Widget C,Distributor,Derek,19,20.67,0.29,278.84
2024-07-20,North,Widget C,Online,Alice,66,37.96,0.08,2304.93
2024-09-01,West,Widget B,Retail,Derek,9,10.47,0.18,77.27
2024-10-04,South,Widget C,Distributor,Charlie,81,37.26,0.2,2414.45
2024-02-14,North,Widget C,Retail,Derek,99,48.17,0.28,3433.56
2024-09-06,West,Widget B,Retail,Derek,91,27.29,0.29,1763.21
2024-05-12,North,Widget C,Retail,Charlie,49,43.21,0.11,1884.39
2024-12-13,West,Widget B,Retail,Alice,26,43.16,0.03,1088.5
2024-08-04,West,Widget A,Retail,Derek,30,36.71,0.02,1079.27
2024-05-13,East,Widget A,Distributor,Derek,66,42.84,0.23,2177.13
2024-01-28,West,Widget B,Retail,Charlie,24,21.17,0.11,452.19
2024-09-06,South,Widget A,Retail,Alice,82,11.86,0.0,972.52
2024-01-13,South,Widget D,Retail,Alice,85,17.71,0.12,1324.71
2024-02-09,East,Widget D,Retail,Derek,33,17.63,0.17,482.89
2024-02-18,South,Widget B,Online,Bob,60,19.69,0.12,1039.63
2024-08-31,North,Widget B,Retail,Derek,13,13.56,0.21,139.26
2024-04-20,West,Widget C,Online,Bob,14,26.68,0.11,332.43
2024-06-06,South,Widget B,Retail,Alice,94,28.22,0.25,1989.51
2024-04-07,West,Widget D,Retail,Bob,72,30.84,0.15,1887.41
2024-03-08,North,Widget C,Distributor,Alice,25,12.89,0.24,244.91
2024-10-08,West,Widget B,Retail,Derek,7,45.21,0.27,231.02
2024-08-18,East,Widget D,Online,Alice,78,25.21,0.25,1474.78
2024-04-09,South,Widget D,Online,Derek,97,32.2,0.05,2967.23
2024-04-17,East,Widget C,Distributor,Charlie,14,12.12,0.07,157.8
2024-04-24,West,Widget B,Online,Charlie,10,20.17,0.26,149.26
2024-01-21,East,Widget C,Retail,Eva,85,22.38,0.17,1578.91
2024-09-03,North,Widget C,Online,Eva,18,28.82,0.28,373.51
2024-08-13,South,Widget C,Online,Alice,24,26.93,0.19,523.52
2024-08-12,South,Widget D,Online,Charlie,59,35.8,0.12,1858.74
2024-07-28,East,Widget D,Retail,Charlie,82,17.07,0.26,1035.81
2024-01-20,North,Widget A,Online,Derek,68,47.52,0.25,2423.52
2024-01-28,South,Widget C,Distributor,Derek,91,31.45,0.08,2632.99
2024-08-15,South,Widget B,Online,Alice,38,23.84,0.22,706.62
2024-12-24,South,Widget D,Online,Derek,45,49.97,0.2,1798.92
2024-06-05,South,Widget B,Retail,Charlie,39,27.32,0.04,1022.86
2024-07-07,West,Widget B,Retail,Charlie,96,23.75,0.05,2166.0
2024-12-15,East,Widget C,Distributor,Alice,46,29.04,0.3,935.09
2024-05-25,West,Widget C,Distributor,Eva,39,46.12,0.24,1367.0
2024-11-28,South,Widget A,Retail,Alice,9,26.99,0.14,208.9
2024-12-22,North,Widget D,Distributor,Charlie,55,47.69,0.05,2491.8
2024-12-17,East,Widget C,Retail,Bob,47,43.62,0.2,1640.11
2024-11-02,South,Widget C,Retail,Alice,28,29.95,0.29,595.41
2024-09-05,East,Widget A,Distributor,Eva,43,13.29,0.18,468.61
2024-07-04,West,Widget B,Retail,Eva,26,15.65,0.01,402.83
2024-07-30,West,Widget A,Distributor,Charlie,79,30.38,0.22,1872.02
2024-05-29,West,Widget C,Distributor,Alice,68,11.05,0.22,586.09
2024-02-29,North,Widget D,Online,Alice,55,35.58,0.02,1917.76
2024-11-06,North,Widget B,Online,Eva,73,41.21,0.1,2707.5
2024-03-09,West,Widget A,Retail,Derek,45,38.24,0.16,1445.47
2024-05-13,East,Widget B,Distributor,Eva,64,43.07,0.26,2039.8
2024-07-08,West,Widget C,Online,Eva,38,39.94,0.23,1168.64
2024-05-22,South,Widget D,Online,Derek,21,23.23,0.03,473.2
2024-11-11,South,Widget D,Distributor,Derek,84,22.44,0.1,1696.46
2024-09-11,East,Widget A,Distributor,Alice,83,16.37,0.13,1182.08
2024-11-13,East,Widget C,Distributor,Derek,76,25.13,0.21,1508.81
2024-10-15,West,Widget C,Retail,Derek,40,48.33,0.03,1875.2
2024-10-20,South,Widget A,Online,Alice,9,31.76,0.12,251.54
2024-10-04,West,Widget D,Retail,Bob,14,28.39,0.06,373.61
2024-10-03,West,Widget B,Distributor,Derek,46,44.25,0.09,1852.3
2024-01-31,North,Widget D,Distributor,Alice,2,32.15,0.16,54.01
2024-10-26,North,Widget A,Retail,Charlie,94,41.07,0.19,3127.07
2024-07-04,North,Widget A,Retail,Eva,59,23.39,0.06,1297.21
2024-12-21,South,Widget B,Online,Bob,9,36.45,0.27,239.48
2024-02-01,South,Widget C,Online,Eva,47,40.08,0.04,1808.41
2024-04-10,North,Widget C,Online,Derek,36,46.45,0.28,1203.98
2024-07-14,South,Widget C,Retail,Derek,15,25.88,0.09,353.26
2024-12-07,South,Widget B,Retail,Eva,16,24.73,0.11,352.16
2024-12-13,North,Widget A,Retail,Charlie,31,40.03,0.08,1141.66
2024-11-16,South,Widget A,Online,Alice,16,31.14,0.09,453.4
2024-10-04,North,Widget D,Distributor,Alice,50,49.35,0.12,2171.4
2024-06-15,East,Widget B,Distributor,Alice,7,29.87,0.18,171.45
2024-07-06,West,Widget C,Retail,Bob,90,43.3,0.21,3078.63
2024-01-17,North,Widget B,Retail,Eva,27,15.57,0.0,420.39
2024-09-04,South,Widget A,Retail,Alice,27,39.11,0.02,1034.85
2024-07-17,East,Widget D,Distributor,Derek,83,38.21,0.17,2632.29
2024-10-22,East,Widget B,Online,Alice,59,24.12,0.04,1366.16
2024-08-28,North,Widget D,Retail,Bob,62,19.04,0.25,885.36
2024-08-03,West,Widget D,Retail,Derek,2,48.2,0.06,90.62
2024-04-12,North,Widget A,Distributor,Derek,89,15.32,0.01,1349.85
2024-09-13,North,Widget C,Retail,Eva,19,35.06,0.16,559.56
2024-12-12,North,Widget B,Retail,Bob,89,48.9,0.01,4308.58
2024-07-24,North,Widget D,Distributor,Bob,78,23.16,0.03,1752.29
2024-10-02,South,Widget B,Distributor,Bob,61,24.9,0.14,1306.25
2024-05-06,North,Widget D,Distributor,Alice,16,44.09,0.23,543.19
2024-10-25,South,Widget A,Online,Charlie,13,41.05,0.15,453.6
2024-01-17,North,Widget A,Retail,Charlie,84,11.78,0.23,761.93
2024-11-07,North,Widget D,Distributor,Derek,60,44.71,0.14,2307.04
2024-09-05,West,Widget B,Retail,Bob,74,38.98,0.09,2624.91
2024-10-12,South,Widget A,Online,Charlie,53,11.8,0.06,587.88
2024-07-31,North,Widget A,Online,Alice,19,20.42,0.19,314.26
2024-02-06,North,Widget B,Retail,Bob,59,49.99,0.15,2507.0
2024-10-19,East,Widget D,Distributor,Eva,16,16.57,0.13,230.65
2024-02-15,East,Widget B,Online,Charlie,9,38.27,0.22,268.66
2024-10-24,South,Widget B,Online,Derek,59,38.65,0.1,2052.32
2024-11-14,North,Widget A,Online,Charlie,1,16.93,0.1,15.24
2024-11-13,South,Widget C,Retail,Eva,22,24.05,0.25,396.83
2024-08-27,East,Widget B,Distributor,Bob,31,21.65,0.11,597.32
2024-11-18,South,Widget D,Online,Charlie,25,14.72,0.25,276.0
2024-07-21,West,Widget C,Distributor,Eva,72,38.88,0.2,2239.49
2024-01-04,South,Widget C,Retail,Alice,80,36.21,0.15,2462.28
2024-06-17,East,Widget A,Online,Eva,19,19.16,0.04,349.48
2024-01-03,North,Widget A,Retail,Alice,7,45.6,0.2,255.36
2024-11-23,South,Widget D,Online,Bob,69,15.15,0.26,773.56
2024-09-19,East,Widget B,Retail,Bob,47,12.15,0.15,485.39
2024-10-23,South,Widget A,Distributor,Eva,64,21.48,0.03,1333.48
2024-12-17,West,Widget C,Distributor,Bob,56,23.58,0.03,1280.87
2024-01-17,South,Widget D,Distributor,Alice,82,11.55,0.23,729.27
2024-03-18,West,Widget D,Retail,Bob,18,34.89,0.18,514.98
2024-11-27,South,Widget B,Online,Eva,3,27.99,0.16,70.53
2024-05-11,North,Widget C,Retail,Eva,99,25.49,0.18,2069.28
2024-06-20,East,Widget C,Online,Bob,13,13.2,0.26,126.98
2024-06-06,South,Widget B,Distributor,Derek,33,22.11,0.15,620.19
2024-12-03,East,Widget C,Online,Charlie,88,36.72,0.16,2714.34
2024-06-28,West,Widget D,Retail,Derek,5,16.41,0.19,66.46
2024-04-26,North,Widget A,Distributor,Charlie,13,36.05,0.06,440.53
2024-04-24,West,Widget D,Retail,Bob,71,13.26,0.19,762.58
2024-09-27,West,Widget B,Retail,Bob,31,11.01,0.23,262.81
2024-06-25,South,Widget C,Distributor,Bob,97,33.08,0.26,2374.48
2024-02-24,East,Widget D,Distributor,Eva,7,12.24,0.18,70.26
2024-08-27,South,Widget D,Online,Bob,53,36.47,0.09,1758.95
2024-11-26,North,Widget B,Distributor,Charlie,50,24.07,0.27,878.56
2024-08-22,East,Widget C,Retail,Derek,96,18.94,0.02,1781.88
2024-11-26,East,Widget D,Online,Charlie,69,38.1,0.17,2181.99
2024-08-15,South,Widget B,Online,Charlie,5,29.41,0.11,130.87
2024-03-02,South,Widget D,Retail,Bob,38,36.3,0.06,1296.64
2024-09-03,North,Widget B,Distributor,Charlie,81,36.73,0.22,2320.6
2024-09-06,South,Widget C,Retail,Bob,36,37.7,0.18,1112.9
2024-11-15,West,Widget A,Retail,Derek,31,11.72,0.26,268.86
2024-03-09,South,Widget A,Distributor,Charlie,8,43.97,0.14,302.51
